fine_cell_id,parent_cell_id,parent_latitude,parent_longitude,parent_susceptibility,latitude,longitude,elevation,slope,aspect,curvature,land_cover,soil_clay_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_bulk_density_0_5cm,fine_susceptibility,risk_delta,micro_risk_tier
FINE_C17015_018,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26365,88.71025,1149.0,39.12,27.27,0.9784,10,270,386,343,113,0.6148,-0.0682,High
FINE_C17015_019,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26365,88.71035,1149.0,39.12,27.27,0.9784,10,270,386,343,113,0.6148,-0.0682,High
FINE_C17015_020,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26365,88.71045,1159.0,32.88,18.44,1.2152,10,270,386,343,113,0.5494,-0.1336,High
FINE_C17015_021,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.70955,1153.0,40.31,7.7,-2.0606,10,255,423,321,113,0.5608,-0.1222,High
FINE_C17015_022,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.70965,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_023,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.70975,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_024,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.70985,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_025,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.70995,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_026,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.71005,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_027,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.71015,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_028,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.71025,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_029,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.71035,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_030,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26375,88.71045,1175.0,30.49,0.44,-0.0523,10,270,386,343,113,0.5073,-0.1757,High
FINE_C17015_031,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.70955,1153.0,40.31,7.7,-2.0606,10,255,423,321,113,0.5608,-0.1222,High
FINE_C17015_032,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.70965,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_033,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.70975,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_034,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.70985,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_035,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.70995,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_036,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.71005,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_037,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.71015,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_038,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.71025,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_039,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.71035,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_040,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26385,88.71045,1175.0,30.49,0.44,-0.0523,10,270,386,343,113,0.5073,-0.1757,High
FINE_C17015_041,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.70955,1153.0,40.31,7.7,-2.0606,10,255,423,321,113,0.5608,-0.1222,High
FINE_C17015_042,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.70965,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_043,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.70975,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_044,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.70985,1163.0,46.15,14.67,0.9243,10,270,386,343,113,0.6706,-0.0124,High
FINE_C17015_045,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.70995,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_046,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.71005,1170.0,48.03,11.79,0.8453,10,270,386,343,113,0.683,0.0,High
FINE_C17015_047,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.71015,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_048,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.71025,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_049,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.71035,1173.0,41.77,7.6,-0.3956,10,270,386,343,113,0.6176,-0.0654,High
FINE_C17015_050,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26395,88.71045,1175.0,30.49,0.44,-0.0523,10,270,386,343,113,0.5073,-0.1757,High
FINE_C17015_051,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.70955,1181.0,42.36,11.5,-1.5595,10,255,423,321,113,0.5703,-0.1127,High
FINE_C17015_052,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.70965,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_053,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.70975,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_054,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.70985,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_055,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.70995,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_056,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.71005,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_057,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.71015,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_058,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.71025,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_059,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.71035,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_060,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26405,88.71045,1194.0,30.41,332.32,0.9766,10,270,386,343,113,0.5524,-0.1306,High
FINE_C17015_061,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.70955,1181.0,42.36,11.5,-1.5595,10,255,423,321,113,0.5703,-0.1127,High
FINE_C17015_062,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.70965,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_063,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.70975,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_064,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.70985,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_065,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.70995,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_066,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.71005,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_067,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.71015,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_068,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.71025,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_069,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.71035,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_070,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26415,88.71045,1194.0,30.41,332.32,0.9766,10,270,386,343,113,0.5524,-0.1306,High
FINE_C17015_071,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.70955,1181.0,42.36,11.5,-1.5595,10,255,423,321,113,0.5703,-0.1127,High
FINE_C17015_072,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.70965,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_073,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.70975,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_074,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.70985,1191.0,44.34,23.29,-0.5819,10,270,386,343,113,0.6341,-0.0489,High
FINE_C17015_075,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.70995,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_076,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.71005,1207.0,41.64,10.9,4.6756,10,270,386,343,113,0.629,-0.054,High
FINE_C17015_077,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.71015,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_078,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.71025,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_079,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.71035,1202.0,37.64,345.67,1.3465,10,270,386,343,113,0.6223,-0.0607,High
FINE_C17015_080,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26425,88.71045,1194.0,30.41,332.32,0.9766,10,270,386,343,113,0.5524,-0.1306,High
FINE_C17015_081,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.70955,1210.0,40.02,10.92,0.1579,10,255,423,321,113,0.5427,-0.1403,High
FINE_C17015_082,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.70965,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_083,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.70975,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_084,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.70985,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_085,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.70995,1226.0,28.62,8.14,2.5627,10,270,386,343,113,0.4793,-0.2037,Moderate
FINE_C17015_086,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.71005,1226.0,28.62,8.14,2.5627,10,270,386,343,113,0.4793,-0.2037,Moderate
FINE_C17015_087,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.71015,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_088,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.71025,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_089,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.71035,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_090,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26435,88.71045,1205.0,30.95,310.05,-1.0041,10,270,386,343,113,0.5371,-0.1459,High
FINE_C17015_091,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.70955,1210.0,40.02,10.92,0.1579,10,255,423,321,113,0.5427,-0.1403,High
FINE_C17015_092,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.70965,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_093,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.70975,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_094,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.70985,1217.0,36.86,21.32,0.5801,10,270,386,343,113,0.5561,-0.1269,High
FINE_C17015_095,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.70995,1226.0,28.62,8.14,2.5627,10,270,386,343,113,0.4793,-0.2037,Moderate
FINE_C17015_096,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.71005,1226.0,28.62,8.14,2.5627,10,270,386,343,113,0.4793,-0.2037,Moderate
FINE_C17015_097,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.71015,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_098,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.71025,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_099,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.71035,1222.0,29.5,323.52,2.8793,10,270,386,343,113,0.5391,-0.1439,High
FINE_C17015_100,COARSE_C17015,27.264000000000102,88.71000000000062,0.683,27.26445,88.71045,1205.0,30.95,310.05,-1.0041,10,270,386,343,113,0.5371,-0.1459,High
FINE_C17017_001,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71155,1133.0,29.13,306.17,0.7664,10,270,386,343,113,0.5655,-0.1295,High
FINE_C17017_002,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71165,1133.0,29.13,306.17,0.7664,10,270,386,343,112,0.5987,-0.0963,High
FINE_C17017_003,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71175,1133.0,29.13,306.17,0.7664,10,270,386,343,112,0.5987,-0.0963,High
FINE_C17017_004,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71185,1117.0,31.54,282.22,-0.0,10,270,386,343,112,0.6216,-0.0734,High
FINE_C17017_005,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71195,1117.0,31.54,282.22,-0.0,10,268,384,348,112,0.6244,-0.0706,High
FINE_C17017_006,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71205,1117.0,31.54,282.22,-0.0,10,268,384,348,112,0.6244,-0.0706,High
FINE_C17017_007,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71215,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_008,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71225,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_009,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71235,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_010,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26355,88.71245,1085.0,20.44,268.75,-1.6384,10,268,384,348,112,0.5209,-0.1741,High
FINE_C17017_011,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71155,1133.0,29.13,306.17,0.7664,10,270,386,343,113,0.5655,-0.1295,High
FINE_C17017_012,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71165,1133.0,29.13,306.17,0.7664,10,270,386,343,112,0.5987,-0.0963,High
FINE_C17017_013,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71175,1133.0,29.13,306.17,0.7664,10,270,386,343,112,0.5987,-0.0963,High
FINE_C17017_014,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71185,1117.0,31.54,282.22,-0.0,10,270,386,343,112,0.6216,-0.0734,High
FINE_C17017_015,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71195,1117.0,31.54,282.22,-0.0,10,268,384,348,112,0.6244,-0.0706,High
FINE_C17017_016,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71205,1117.0,31.54,282.22,-0.0,10,268,384,348,112,0.6244,-0.0706,High
FINE_C17017_017,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71215,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_018,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71225,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_019,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71235,1101.0,29.6,270.41,0.5278,10,268,384,348,112,0.6152,-0.0798,High
FINE_C17017_020,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26365,88.71245,1085.0,20.44,268.75,-1.6384,10,268,384,348,112,0.5209,-0.1741,High
FINE_C17017_021,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71155,1142.0,33.28,292.94,1.0041,10,270,386,343,113,0.6007,-0.0943,High
FINE_C17017_022,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71165,1142.0,33.28,292.94,1.0041,10,270,386,343,112,0.6329,-0.0621,High
FINE_C17017_023,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71175,1142.0,33.28,292.94,1.0041,10,270,386,343,112,0.6329,-0.0621,High
FINE_C17017_024,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71185,1121.0,39.72,278.15,-0.0257,10,270,386,343,112,0.6924,-0.0026,High
FINE_C17017_025,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71195,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_026,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71205,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_027,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71215,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_028,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71225,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_029,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71235,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_030,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26375,88.71245,1086.0,16.32,257.99,-0.2653,10,268,384,348,112,0.4859,-0.2091,Moderate
FINE_C17017_031,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71155,1142.0,33.28,292.94,1.0041,10,270,386,343,113,0.6007,-0.0943,High
FINE_C17017_032,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71165,1142.0,33.28,292.94,1.0041,10,270,386,343,112,0.6329,-0.0621,High
FINE_C17017_033,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71175,1142.0,33.28,292.94,1.0041,10,270,386,343,112,0.6329,-0.0621,High
FINE_C17017_034,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71185,1121.0,39.72,278.15,-0.0257,10,270,386,343,112,0.6924,-0.0026,High
FINE_C17017_035,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71195,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_036,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71205,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_037,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71215,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_038,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71225,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_039,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71235,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_040,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26385,88.71245,1086.0,16.32,257.99,-0.2653,10,268,384,348,112,0.4859,-0.2091,Moderate
FINE_C17017_041,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71155,1142.0,33.28,292.94,1.0041,10,270,386,343,113,0.6007,-0.0943,High
FINE_C17017_042,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71165,1142.0,33.28,292.94,1.0041,10,270,386,343,113,0.6007,-0.0943,High
FINE_C17017_043,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71175,1142.0,33.28,292.94,1.0041,10,270,386,343,112,0.6329,-0.0621,High
FINE_C17017_044,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71185,1121.0,39.72,278.15,-0.0257,10,270,386,343,112,0.6924,-0.0026,High
FINE_C17017_045,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71195,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_046,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71205,1121.0,39.72,278.15,-0.0257,10,268,384,348,112,0.695,0.0,High
FINE_C17017_047,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71215,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_048,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71225,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_049,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71235,1097.0,34.18,265.54,-1.4016,10,268,384,348,112,0.6483,-0.0467,High
FINE_C17017_050,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26395,88.71245,1086.0,16.32,257.99,-0.2653,10,268,384,348,112,0.4859,-0.2091,Moderate
FINE_C17017_051,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71155,1149.0,33.48,290.86,0.793,10,270,386,343,113,0.5977,-0.0973,High
FINE_C17017_052,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71165,1149.0,33.48,290.86,0.793,10,270,386,343,113,0.5977,-0.0973,High
FINE_C17017_053,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71175,1149.0,33.48,290.86,0.793,10,270,386,343,112,0.63,-0.065,High
FINE_C17017_054,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71185,1129.0,45.68,281.21,2.4057,10,270,386,343,112,0.7489,0.0539,Very High
FINE_C17017_055,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71195,1129.0,45.68,281.21,2.4057,10,268,384,348,112,0.7512,0.0562,Very High
FINE_C17017_056,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71205,1129.0,45.68,281.21,2.4057,10,268,384,348,112,0.7512,0.0562,Very High
FINE_C17017_057,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71215,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_058,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71225,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_059,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71235,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_060,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26405,88.71245,1082.0,12.93,261.86,-1.2419,10,268,384,348,110,0.517,-0.178,High
FINE_C17017_061,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71155,1149.0,33.48,290.86,0.793,10,270,386,343,113,0.5977,-0.0973,High
FINE_C17017_062,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71165,1149.0,33.48,290.86,0.793,10,270,386,343,113,0.5977,-0.0973,High
FINE_C17017_063,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71175,1149.0,33.48,290.86,0.793,10,270,386,343,112,0.63,-0.065,High
FINE_C17017_064,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71185,1129.0,45.68,281.21,2.4057,10,270,386,343,112,0.7489,0.0539,Very High
FINE_C17017_065,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71195,1129.0,45.68,281.21,2.4057,10,268,384,348,112,0.7512,0.0562,Very High
FINE_C17017_066,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71205,1129.0,45.68,281.21,2.4057,10,268,384,348,112,0.7512,0.0562,Very High
FINE_C17017_067,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71215,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_068,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71225,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_069,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71235,1090.0,40.27,273.85,-5.6806,10,268,384,348,112,0.6838,-0.0112,High
FINE_C17017_070,COARSE_C17017,27.264000000000102,88.71200000000063,0.695,27.26415,88.71245,1082.0,12.93,261.86,-1.2419,10,268,384,348,110,0.517,-0.178,High
